===== Simulation Results =====
Best Fitness (Jain Fairness Index): 0.9069
  User 162 -> Server 4 (Edge)
  User 163 -> Server 8 (Edge)
  User 164 -> Server 0 (Edge)
  User 165 -> Server 5 (Edge)
  User 166 -> Server 7 (Edge)
  User 167 -> Server 1 (Edge)
  User 168 -> Server 4 (Edge)
  User 169 -> Server 4 (Edge)
  User 170 -> Server 7 (Edge)
  User 171 -> Server 7 (Edge)
  User 172 -> Server 9 (Edge)
  User 173 -> Server 3 (Edge)
  User 174 -> Server 0 (Edge)
  User 175 -> Server 9 (Edge)
  User 176 -> Server 9 (Edge)
  User 177 -> Server 2 (Edge)
  User 178 -> Server 7 (Edge)
  User 179 -> Server 10 (Cloud)
  User 180 -> Server 10 (Cloud)
  User 181 -> Server 9 (Edge)
  User 182 -> Server 1 (Edge)
  User 183 -> Server 8 (Edge)
  User 184 -> Server 5 (Edge)
  User 185 -> Server 1 (Edge)
  User 186 -> Server 10 (Cloud)
  User 187 -> Server 7 (Edge)
  User 188 -> Server 5 (Edge)
  User 189 -> Server 0 (Edge)
  User 190 -> Server 9 (Edge)
  User 191 -> Server 2 (Edge)
  User 192 -> Server 9 (Edge)
  User 193 -> Server 4 (Edge)
  User 194 -> Server 9 (Edge)
  User 195 -> Server 9 (Edge)
  User 196 -> Server 7 (Edge)
  User 197 -> Server 0 (Edge)
  User 198 -> Server 10 (Cloud)
  User 199 -> Server 9 (Edge)
  User 200 -> Server 0 (Edge)
  User 201 -> Server 1 (Edge)
  User 202 -> Server 4 (Edge)
  User 203 -> Server 10 (Cloud)
  User 204 -> Server 3 (Edge)
  User 205 -> Server 10 (Cloud)
  User 206 -> Server 0 (Edge)
  User 207 -> Server 4 (Edge)
  User 208 -> Server 6 (Edge)
  User 209 -> Server 2 (Edge)
  User 210 -> Server 1 (Edge)
  User 211 -> Server 8 (Edge)
  User 212 -> Server 5 (Edge)
  User 213 -> Server 10 (Cloud)
  User 214 -> Server 8 (Edge)
  User 215 -> Server 7 (Edge)
  User 216 -> Server 6 (Edge)
  User 217 -> Server 8 (Edge)
  User 218 -> Server 1 (Edge)
  User 219 -> Server 2 (Edge)
  User 220 -> Server 8 (Edge)
  User 221 -> Server 9 (Edge)
  User 222 -> Server 6 (Edge)
  User 223 -> Server 2 (Edge)
  User 224 -> Server 5 (Edge)
  User 225 -> Server 2 (Edge)
  User 226 -> Server 8 (Edge)
  User 227 -> Server 0 (Edge)
  User 228 -> Server 3 (Edge)
  User 229 -> Server 3 (Edge)
  User 230 -> Server 6 (Edge)
  User 231 -> Server 8 (Edge)
  User 232 -> Server 3 (Edge)
  User 233 -> Server 6 (Edge)
  User 234 -> Server 2 (Edge)
  User 235 -> Server 3 (Edge)
  User 236 -> Server 3 (Edge)
  User 237 -> Server 0 (Edge)
  User 238 -> Server 6 (Edge)
  User 239 -> Server 0 (Edge)
  User 240 -> Server 8 (Edge)
  User 241 -> Server 6 (Edge)
  User 242 -> Server 0 (Edge)
  User 243 -> Server 6 (Edge)
  User 244 -> Server 5 (Edge)
  User 245 -> Server 10 (Cloud)
  User 246 -> Server 5 (Edge)
  User 247 -> Server 10 (Cloud)
  User 248 -> Server 5 (Edge)
  User 249 -> Server 2 (Edge)
  User 250 -> Server 0 (Edge)
  User 251 -> Server 7 (Edge)
  User 252 -> Server 7 (Edge)
  User 253 -> Server 7 (Edge)
  User 254 -> Server 10 (Cloud)
  User 255 -> Server 4 (Edge)
  User 256 -> Server 10 (Cloud)
  User 257 -> Server 5 (Edge)
  User 258 -> Server 0 (Edge)
  User 259 -> Server 6 (Edge)
  User 260 -> Server 6 (Edge)
  User 261 -> Server 2 (Edge)
  User 262 -> Server 9 (Edge)
  User 263 -> Server 2 (Edge)
  User 264 -> Server 6 (Edge)
  User 265 -> Server 8 (Edge)
  User 266 -> Server 8 (Edge)
  User 267 -> Server 2 (Edge)
  User 268 -> Server 7 (Edge)
  User 269 -> Server 10 (Cloud)
  User 270 -> Server 7 (Edge)
  User 271 -> Server 7 (Edge)
  User 272 -> Server 10 (Cloud)
  User 273 -> Server 0 (Edge)
  User 274 -> Server 8 (Edge)
  User 275 -> Server 7 (Edge)
  User 276 -> Server 10 (Cloud)
  User 277 -> Server 10 (Cloud)
  User 278 -> Server 6 (Edge)
  User 279 -> Server 0 (Edge)
  User 280 -> Server 10 (Cloud)
  User 281 -> Server 10 (Cloud)
  User 282 -> Server 6 (Edge)
  User 283 -> Server 2 (Edge)
  User 284 -> Server 6 (Edge)
  User 285 -> Server 2 (Edge)
  User 286 -> Server 6 (Edge)
  User 287 -> Server 2 (Edge)
  User 288 -> Server 2 (Edge)
  User 289 -> Server 10 (Cloud)
  User 290 -> Server 10 (Cloud)
  User 291 -> Server 2 (Edge)
  User 292 -> Server 6 (Edge)
  User 293 -> Server 6 (Edge)
  User 294 -> Server 10 (Cloud)
  User 295 -> Server 10 (Cloud)
  User 296 -> Server 10 (Cloud)
  User 297 -> Server 10 (Cloud)
  User 298 -> Server 10 (Cloud)
  User 299 -> Server 10 (Cloud)

Total execution time: 1.65 seconds
